matchId,date,year,stage,homeTeam,awayTeam,actualOutcome,homeScore,awayScore,elo_homeWin,elo_draw,elo_awayWin,elo_xgHome,elo_xgAway,elo_confidence,elo_correct,ml_homeWin,ml_draw,ml_awayWin,ml_xgHome,ml_xgAway,ml_confidence,ml_correct,ensemble_homeWin,ensemble_draw,ensemble_awayWin,ensemble_xgHome,ensemble_xgAway,ensemble_confidence,ensemble_correct
wc2018-france-belgium,2018-07-10,2018,SEMI_FINAL,France,Belgium,HOME,1,0,0.355,0.29,0.355,1.35,1.35,0.355,0,0.4341,0.2633,0.3026,2.69,1.26,0.4341,1,0.4104,0.2713,0.3183,2.29,1.29,0.4104,1
wc2018-croatia-england,2018-07-11,2018,SEMI_FINAL,Croatia,England,HOME,2,1,0.355,0.29,0.355,1.35,1.35,0.355,0,0.3968,0.2913,0.3119,2.58,1.44,0.3968,1,0.3843,0.2909,0.3248,2.21,1.41,0.3843,1
wc2018-france-croatia,2018-07-15,2018,FINAL,France,Croatia,HOME,4,2,0.355,0.29,0.355,1.35,1.35,0.355,0,0.6477,0.1952,0.1571,2.94,1.07,0.6477,1,0.5599,0.2236,0.2165,2.46,1.15,0.5599,1
wc2022-qatar-ecuador,2022-11-20,2022,GROUP_STAGE,Qatar,Ecuador,AWAY,0,2,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.4452,0.2691,0.2857,2.66,1.4,0.4452,0,0.4182,0.2754,0.3064,2.27,1.38,0.4182,0
wc2022-england-ir-iran,2022-11-21,2022,GROUP_STAGE,England,IR Iran,HOME,6,2,0.3551,0.29,0.3548,1.35,1.35,0.3551,1,0.5254,0.2365,0.2381,2.87,1.45,0.5254,1,0.4743,0.2526,0.2731,2.41,1.42,0.4743,1
wc2022-senegal-netherlands,2022-11-21,2022,GROUP_STAGE,Senegal,Netherlands,AWAY,0,2,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.3472,0.2578,0.395,2.16,1.67,0.395,1,0.3496,0.2675,0.3829,1.92,1.57,0.3829,1
wc2022-united-states-wales,2022-11-21,2022,GROUP_STAGE,United States,Wales,DRAW,1,1,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.4512,0.2129,0.3359,3.69,1.63,0.4512,0,0.4224,0.236,0.3416,2.99,1.55,0.4224,0
wc2022-argentina-saudi-arabia,2022-11-22,2022,GROUP_STAGE,Argentina,Saudi Arabia,AWAY,1,2,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.5266,0.2342,0.2392,2.87,1.46,0.5266,0,0.4752,0.2509,0.2739,2.41,1.43,0.4752,0
wc2022-denmark-tunisia,2022-11-22,2022,GROUP_STAGE,Denmark,Tunisia,DRAW,0,0,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.6219,0.2362,0.1419,2.77,0.99,0.6219,0,0.5419,0.2523,0.2058,2.34,1.1,0.5419,0
wc2022-mexico-poland,2022-11-22,2022,GROUP_STAGE,Mexico,Poland,DRAW,0,0,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.5676,0.2531,0.1793,3.09,1.11,0.5676,0,0.5039,0.2642,0.232,2.57,1.18,0.5039,0
wc2022-france-australia,2022-11-22,2022,GROUP_STAGE,France,Australia,HOME,4,1,0.3551,0.29,0.3548,1.35,1.35,0.3551,1,0.6931,0.182,0.1249,2.79,1.03,0.6931,1,0.5917,0.2144,0.1939,2.36,1.13,0.5917,1
wc2022-morocco-croatia,2022-11-23,2022,GROUP_STAGE,Morocco,Croatia,DRAW,0,0,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.3707,0.2836,0.3457,2.15,1.58,0.3707,0,0.366,0.2855,0.3484,1.91,1.51,0.366,0
wc2022-germany-japan,2022-11-23,2022,GROUP_STAGE,Germany,Japan,AWAY,1,2,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.5952,0.2184,0.1864,3.29,1.03,0.5952,0,0.5232,0.2399,0.2369,2.71,1.13,0.5232,0
wc2022-spain-costa-rica,2022-11-23,2022,GROUP_STAGE,Spain,Costa Rica,HOME,7,0,0.3551,0.29,0.3548,1.35,1.35,0.3551,1,0.5237,0.239,0.2373,2.88,1.44,0.5237,1,0.4731,0.2543,0.2726,2.42,1.41,0.4731,1
wc2022-belgium-canada,2022-11-23,2022,GROUP_STAGE,Belgium,Canada,HOME,1,0,0.3551,0.29,0.3548,1.35,1.35,0.3551,1,0.7105,0.174,0.1155,2.7,0.82,0.7105,1,0.6039,0.2088,0.1873,2.3,0.98,0.6039,1
wc2022-switzerland-cameroon,2022-11-24,2022,GROUP_STAGE,Switzerland,Cameroon,HOME,1,0,0.3551,0.29,0.3548,1.35,1.35,0.3551,1,0.6586,0.2162,0.1252,2.55,0.88,0.6586,1,0.5676,0.2383,0.1941,2.19,1.02,0.5676,1
wc2022-uruguay-korea-republic,2022-11-24,2022,GROUP_STAGE,Uruguay,Korea Republic,DRAW,0,0,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.5015,0.2414,0.2571,2.93,1.6,0.5015,0,0.4576,0.256,0.2864,2.46,1.52,0.4576,0
wc2022-portugal-ghana,2022-11-24,2022,GROUP_STAGE,Portugal,Ghana,HOME,3,2,0.3551,0.29,0.3548,1.35,1.35,0.3551,1,0.7634,0.1386,0.098,2.9,0.77,0.7634,1,0.6409,0.184,0.175,2.44,0.94,0.6409,1
wc2022-brazil-serbia,2022-11-24,2022,GROUP_STAGE,Brazil,Serbia,HOME,2,0,0.3551,0.29,0.3548,1.35,1.35,0.3551,1,0.7137,0.1638,0.1225,2.84,0.87,0.7137,1,0.6061,0.2017,0.1922,2.39,1.01,0.6061,1
wc2022-wales-ir-iran,2022-11-25,2022,GROUP_STAGE,Wales,IR Iran,AWAY,0,2,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.4844,0.2393,0.2763,2.7,1.61,0.4844,0,0.4456,0.2545,0.2999,2.3,1.53,0.4456,0
wc2022-qatar-senegal,2022-11-25,2022,GROUP_STAGE,Qatar,Senegal,AWAY,1,3,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.3091,0.2111,0.4798,2.25,1.75,0.4798,1,0.3229,0.2348,0.4423,1.98,1.63,0.4423,1
wc2022-netherlands-ecuador,2022-11-25,2022,GROUP_STAGE,Netherlands,Ecuador,DRAW,1,1,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.6905,0.1953,0.1142,2.71,0.81,0.6905,0,0.5899,0.2237,0.1864,2.3,0.97,0.5899,0
wc2022-england-united-states,2022-11-25,2022,GROUP_STAGE,England,United States,DRAW,0,0,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.5254,0.2365,0.2381,2.87,1.45,0.5254,0,0.4743,0.2526,0.2731,2.41,1.42,0.4743,0
wc2022-tunisia-australia,2022-11-26,2022,GROUP_STAGE,Tunisia,Australia,AWAY,0,1,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.493,0.204,0.303,2.92,1.39,0.493,0,0.4516,0.2298,0.3185,2.45,1.38,0.4516,0
wc2022-poland-saudi-arabia,2022-11-26,2022,GROUP_STAGE,Poland,Saudi Arabia,HOME,2,0,0.3551,0.29,0.3548,1.35,1.35,0.3551,1,0.4795,0.2289,0.2916,2.83,1.84,0.4795,1,0.4422,0.2472,0.3106,2.39,1.69,0.4422,1
wc2022-france-denmark,2022-11-26,2022,GROUP_STAGE,France,Denmark,HOME,2,1,0.3551,0.29,0.3548,1.35,1.35,0.3551,1,0.5857,0.2076,0.2067,2.87,1.04,0.5857,1,0.5165,0.2323,0.2511,2.41,1.13,0.5165,1
wc2022-argentina-mexico,2022-11-26,2022,GROUP_STAGE,Argentina,Mexico,HOME,2,0,0.3551,0.29,0.3548,1.35,1.35,0.3551,1,0.6591,0.1889,0.152,2.81,1.1,0.6591,1,0.5679,0.2192,0.2128,2.37,1.17,0.5679,1
wc2022-japan-costa-rica,2022-11-27,2022,GROUP_STAGE,Japan,Costa Rica,AWAY,0,1,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.4675,0.2314,0.3011,2.6,1.84,0.4675,0,0.4338,0.249,0.3172,2.23,1.69,0.4338,0
wc2022-belgium-morocco,2022-11-27,2022,GROUP_STAGE,Belgium,Morocco,AWAY,0,2,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.7072,0.1652,0.1276,2.84,0.9,0.7072,0,0.6016,0.2026,0.1958,2.39,1.03,0.6016,0
wc2022-croatia-canada,2022-11-27,2022,GROUP_STAGE,Croatia,Canada,HOME,4,1,0.3551,0.29,0.3548,1.35,1.35,0.3551,1,0.6809,0.1998,0.1193,2.93,0.86,0.6809,1,0.5832,0.2269,0.19,2.46,1.01,0.5832,1
wc2022-spain-germany,2022-11-27,2022,GROUP_STAGE,Spain,Germany,DRAW,1,1,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.5384,0.2358,0.2258,2.94,1.25,0.5384,0,0.4834,0.2521,0.2645,2.46,1.28,0.4834,0
wc2022-cameroon-serbia,2022-11-28,2022,GROUP_STAGE,Cameroon,Serbia,DRAW,3,3,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.3727,0.268,0.3593,2.3,1.45,0.3727,0,0.3674,0.2746,0.358,2.02,1.42,0.3674,0
wc2022-korea-republic-ghana,2022-11-28,2022,GROUP_STAGE,Korea Republic,Ghana,AWAY,2,3,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.4927,0.2097,0.2976,3.64,1.39,0.4927,0,0.4514,0.2338,0.3148,2.95,1.38,0.4514,0
wc2022-brazil-switzerland,2022-11-28,2022,GROUP_STAGE,Brazil,Switzerland,HOME,1,0,0.3551,0.29,0.3548,1.35,1.35,0.3551,1,0.6971,0.1708,0.1321,2.82,1.02,0.6971,1,0.5945,0.2066,0.1989,2.38,1.12,0.5945,1
wc2022-portugal-uruguay,2022-11-28,2022,GROUP_STAGE,Portugal,Uruguay,HOME,2,0,0.3551,0.29,0.3548,1.35,1.35,0.3551,1,0.5442,0.2166,0.2392,2.96,1.16,0.5442,1,0.4875,0.2386,0.2739,2.48,1.22,0.4875,1
wc2022-ecuador-senegal,2022-11-29,2022,GROUP_STAGE,Ecuador,Senegal,AWAY,1,2,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.3575,0.2363,0.4062,2.34,1.55,0.4062,1,0.3568,0.2524,0.3908,2.04,1.49,0.3908,1
wc2022-netherlands-qatar,2022-11-29,2022,GROUP_STAGE,Netherlands,Qatar,HOME,2,0,0.3551,0.29,0.3548,1.35,1.35,0.3551,1,0.725,0.1641,0.1109,2.78,0.83,0.725,1,0.614,0.2019,0.1841,2.35,0.99,0.614,1
wc2022-ir-iran-united-states,2022-11-29,2022,GROUP_STAGE,IR Iran,United States,AWAY,0,1,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.4873,0.2149,0.2978,3.6,1.75,0.4873,0,0.4476,0.2374,0.3149,2.93,1.63,0.4476,0
wc2022-wales-england,2022-11-29,2022,GROUP_STAGE,Wales,England,AWAY,0,3,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.3305,0.2543,0.4152,2.08,1.43,0.4152,1,0.3379,0.265,0.3971,1.86,1.41,0.3971,1
wc2022-australia-denmark,2022-11-30,2022,GROUP_STAGE,Australia,Denmark,HOME,1,0,0.3551,0.29,0.3548,1.35,1.35,0.3551,1,0.3379,0.2045,0.4576,2.14,1.58,0.4576,0,0.3431,0.2301,0.4268,1.9,1.51,0.4268,0
wc2022-tunisia-france,2022-11-30,2022,GROUP_STAGE,Tunisia,France,HOME,1,0,0.3551,0.29,0.3548,1.35,1.35,0.3551,1,0.2669,0.2028,0.5303,1.78,1.91,0.5303,0,0.2934,0.229,0.4777,1.65,1.74,0.4777,0
wc2022-saudi-arabia-mexico,2022-11-30,2022,GROUP_STAGE,Saudi Arabia,Mexico,AWAY,1,2,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.445,0.207,0.348,3.69,1.58,0.445,0,0.418,0.2319,0.35,2.99,1.51,0.418,0
wc2022-poland-argentina,2022-11-30,2022,GROUP_STAGE,Poland,Argentina,AWAY,0,2,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.2661,0.208,0.5259,1.79,1.92,0.5259,1,0.2928,0.2326,0.4746,1.66,1.75,0.4746,1
wc2022-canada-morocco,2022-12-01,2022,GROUP_STAGE,Canada,Morocco,AWAY,1,2,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.3869,0.2592,0.3539,2.24,1.45,0.3869,0,0.3774,0.2684,0.3542,1.97,1.42,0.3774,0
wc2022-croatia-belgium,2022-12-01,2022,GROUP_STAGE,Croatia,Belgium,DRAW,0,0,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.3676,0.2688,0.3636,2.52,1.28,0.3676,0,0.3639,0.2752,0.361,2.17,1.3,0.3639,0
wc2022-costa-rica-germany,2022-12-01,2022,GROUP_STAGE,Costa Rica,Germany,AWAY,2,4,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.4335,0.2108,0.3557,3.68,1.71,0.4335,0,0.41,0.2346,0.3554,2.98,1.6,0.41,0
wc2022-japan-spain,2022-12-01,2022,GROUP_STAGE,Japan,Spain,HOME,2,1,0.3551,0.29,0.3548,1.35,1.35,0.3551,1,0.3219,0.2274,0.4507,1.97,1.69,0.4507,0,0.3319,0.2462,0.4219,1.78,1.59,0.4219,0
wc2022-korea-republic-portugal,2022-12-02,2022,GROUP_STAGE,Korea Republic,Portugal,HOME,2,1,0.3551,0.29,0.3548,1.35,1.35,0.3551,1,0.4368,0.2087,0.3545,3.67,1.6,0.4368,1,0.4123,0.2331,0.3546,2.97,1.52,0.4123,1
wc2022-ghana-uruguay,2022-12-02,2022,GROUP_STAGE,Ghana,Uruguay,AWAY,0,2,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.2415,0.2194,0.5391,1.69,1.77,0.5391,1,0.2756,0.2406,0.4838,1.59,1.64,0.4838,1
wc2022-cameroon-brazil,2022-12-02,2022,GROUP_STAGE,Cameroon,Brazil,HOME,1,0,0.3551,0.29,0.3548,1.35,1.35,0.3551,1,0.2152,0.2172,0.5676,1.35,1.95,0.5676,0,0.2572,0.239,0.5038,1.35,1.77,0.5038,0
wc2022-serbia-switzerland,2022-12-02,2022,GROUP_STAGE,Serbia,Switzerland,AWAY,2,3,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.4019,0.272,0.3261,2.27,1.43,0.4019,0,0.3879,0.2774,0.3347,1.99,1.41,0.3879,0
wc2022-netherlands-united-states,2022-12-03,2022,LAST_16,Netherlands,United States,HOME,3,1,0.355,0.29,0.355,1.35,1.35,0.355,0,0.5176,0.2414,0.241,2.78,1.46,0.5176,1,0.4688,0.256,0.2752,2.35,1.43,0.4688,1
wc2022-argentina-australia,2022-12-03,2022,LAST_16,Argentina,Australia,HOME,2,1,0.355,0.29,0.355,1.35,1.35,0.355,0,0.6987,0.1805,0.1208,2.79,1.01,0.6987,1,0.5956,0.2134,0.1911,2.36,1.11,0.5956,1
wc2022-france-poland,2022-12-04,2022,LAST_16,France,Poland,HOME,3,1,0.355,0.29,0.355,1.35,1.35,0.355,0,0.7082,0.1825,0.1093,2.83,0.81,0.7082,1,0.6022,0.2148,0.183,2.39,0.97,0.6022,1
wc2022-england-senegal,2022-12-04,2022,LAST_16,England,Senegal,HOME,3,0,0.355,0.29,0.355,1.35,1.35,0.355,0,0.6743,0.1945,0.1312,2.96,1.02,0.6743,1,0.5785,0.2232,0.1983,2.48,1.12,0.5785,1
wc2022-japan-croatia,2022-12-05,2022,LAST_16,Japan,Croatia,DRAW,1,1,0.355,0.29,0.355,1.35,1.35,0.355,0,0.3636,0.2745,0.3619,2.06,1.58,0.3636,0,0.361,0.2792,0.3598,1.85,1.51,0.361,0
wc2022-brazil-korea-republic,2022-12-05,2022,LAST_16,Brazil,Korea Republic,HOME,4,1,0.355,0.29,0.355,1.35,1.35,0.355,0,0.5212,0.2363,0.2425,2.68,1.51,0.5212,1,0.4713,0.2524,0.2763,2.28,1.46,0.4713,1
wc2022-morocco-spain,2022-12-06,2022,LAST_16,Morocco,Spain,DRAW,0,0,0.355,0.29,0.355,1.35,1.35,0.355,0,0.3089,0.2511,0.44,1.88,1.69,0.44,0,0.3227,0.2628,0.4145,1.72,1.59,0.4145,0
wc2022-portugal-switzerland,2022-12-06,2022,LAST_16,Portugal,Switzerland,HOME,6,1,0.355,0.29,0.355,1.35,1.35,0.355,0,0.5758,0.2174,0.2068,2.98,1.06,0.5758,1,0.5096,0.2392,0.2513,2.49,1.15,0.5096,1
wc2022-croatia-brazil,2022-12-09,2022,QUARTER_FINAL,Croatia,Brazil,DRAW,1,1,0.355,0.29,0.355,1.35,1.35,0.355,0,0.318,0.2778,0.4042,2.05,1.6,0.4042,0,0.3291,0.2815,0.3894,1.84,1.53,0.3894,0
wc2022-netherlands-argentina,2022-12-09,2022,QUARTER_FINAL,Netherlands,Argentina,DRAW,2,2,0.355,0.29,0.355,1.35,1.35,0.355,0,0.3974,0.2896,0.313,2.43,1.42,0.3974,0,0.3847,0.2897,0.3256,2.11,1.4,0.3847,0
wc2022-morocco-portugal,2022-12-10,2022,QUARTER_FINAL,Morocco,Portugal,HOME,1,0,0.355,0.29,0.355,1.35,1.35,0.355,0,0.3428,0.256,0.4012,2.04,1.63,0.4012,0,0.3465,0.2662,0.3873,1.83,1.55,0.3873,0
wc2022-england-france,2022-12-10,2022,QUARTER_FINAL,England,France,AWAY,1,2,0.355,0.29,0.355,1.35,1.35,0.355,1,0.4393,0.2627,0.298,2.67,1.23,0.4393,0,0.414,0.2709,0.3151,2.27,1.27,0.414,0
wc2022-argentina-croatia,2022-12-13,2022,SEMI_FINAL,Argentina,Croatia,HOME,3,0,0.355,0.29,0.355,1.35,1.35,0.355,0,0.6548,0.1932,0.152,2.87,1.18,0.6548,1,0.5649,0.2222,0.2129,2.41,1.23,0.5649,1
wc2022-france-morocco,2022-12-14,2022,SEMI_FINAL,France,Morocco,HOME,2,0,0.355,0.29,0.355,1.35,1.35,0.355,0,0.7044,0.1747,0.1209,2.87,0.84,0.7044,1,0.5996,0.2093,0.1911,2.41,0.99,0.5996,1
wc2022-argentina-france,2022-12-18,2022,FINAL,Argentina,France,DRAW,3,3,0.355,0.29,0.355,1.35,1.35,0.355,0,0.4455,0.2503,0.3042,2.69,1.36,0.4455,0,0.4184,0.2622,0.3194,2.29,1.36,0.4184,0
