matchId,date,year,stage,homeTeam,awayTeam,actualOutcome,homeScore,awayScore,eloDiff,elo_homeWin,elo_draw,elo_awayWin,elo_xgHome,elo_xgAway,elo_confidence,elo_correct,ml_homeWin,ml_draw,ml_awayWin,ml_xgHome,ml_xgAway,ml_confidence,ml_correct,ensemble_homeWin,ensemble_draw,ensemble_awayWin,ensemble_xgHome,ensemble_xgAway,ensemble_confidence,ensemble_correct
wc2014-ghana-united-states,2014-06-16,2014,GROUP_STAGE,Ghana,United States,AWAY,1,2,125,0.5054,0.2738,0.2208,1.66,1.04,0.5054,0,0.4431,0.2432,0.3137,2.71,2.07,0.4431,0,0.4618,0.2524,0.2858,2.4,1.76,0.4618,0
wc2014-belgium-algeria,2014-06-17,2014,GROUP_STAGE,Belgium,Algeria,HOME,2,1,192,0.5869,0.2528,0.1603,1.83,0.87,0.5869,1,0.702,0.1787,0.1193,2.7,0.94,0.702,1,0.6675,0.2009,0.1316,2.44,0.92,0.6675,1
wc2014-brazil-mexico,2014-06-17,2014,GROUP_STAGE,Brazil,Mexico,DRAW,0,0,77,0.4469,0.2838,0.2694,1.54,1.16,0.4469,0,0.6901,0.1739,0.136,2.82,1.04,0.6901,0,0.6171,0.2069,0.176,2.44,1.07,0.6171,0
wc2014-russia-korea-republic,2014-06-17,2014,GROUP_STAGE,Russia,Korea Republic,DRAW,1,1,0,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.494,0.232,0.274,2.95,1.7,0.494,0,0.4523,0.2494,0.2982,2.47,1.59,0.4523,0
wc2014-australia-netherlands,2014-06-18,2014,GROUP_STAGE,Australia,Netherlands,AWAY,2,3,-166,0.1832,0.262,0.5548,0.94,1.77,0.5548,1,0.2864,0.2141,0.4995,1.79,1.74,0.4995,1,0.2554,0.2285,0.5161,1.53,1.75,0.5161,1
wc2014-spain-chile,2014-06-18,2014,GROUP_STAGE,Spain,Chile,AWAY,0,2,395,0.8126,0.1521,0.0353,2.34,0.36,0.8126,0,0.6785,0.2005,0.121,2.81,0.86,0.6785,0,0.7187,0.186,0.0953,2.67,0.71,0.7187,0
wc2014-cameroon-croatia,2014-06-18,2014,GROUP_STAGE,Cameroon,Croatia,AWAY,0,4,-203,0.1513,0.2487,0.6,0.84,1.86,0.6,1,0.3145,0.2203,0.4652,2.19,1.61,0.4652,1,0.2655,0.2288,0.5056,1.79,1.68,0.5056,1
wc2014-colombia-c-te-divoire,2014-06-19,2014,GROUP_STAGE,Colombia,Côte d'Ivoire,HOME,2,1,402,0.819,0.1483,0.0327,2.35,0.35,0.819,1,0.4852,0.2452,0.2696,2.7,1.61,0.4852,1,0.5853,0.2161,0.1985,2.6,1.23,0.5853,1
wc2014-uruguay-england,2014-06-19,2014,GROUP_STAGE,Uruguay,England,HOME,2,1,-215,0.1423,0.2443,0.6135,0.81,1.89,0.6135,0,0.3755,0.2899,0.3346,2.47,1.58,0.3755,1,0.3055,0.2762,0.4183,1.97,1.67,0.4183,0
wc2014-japan-greece,2014-06-19,2014,GROUP_STAGE,Japan,Greece,DRAW,0,0,314,0.7284,0.1973,0.0743,2.14,0.56,0.7284,0,0.667,0.1949,0.1381,2.52,0.9,0.667,0,0.6854,0.1956,0.119,2.4,0.8,0.6854,0
wc2014-italy-costa-rica,2014-06-20,2014,GROUP_STAGE,Italy,Costa Rica,AWAY,0,1,395,0.8124,0.1523,0.0353,2.34,0.36,0.8124,0,0.5233,0.2407,0.236,2.87,1.44,0.5233,0,0.61,0.2142,0.1758,2.71,1.12,0.61,0
wc2014-switzerland-france,2014-06-20,2014,GROUP_STAGE,Switzerland,France,AWAY,2,5,-201,0.1535,0.2497,0.5968,0.85,1.85,0.5968,1,0.3369,0.2731,0.39,2.14,1.43,0.39,1,0.2819,0.2661,0.452,1.75,1.56,0.452,1
wc2014-honduras-ecuador,2014-06-20,2014,GROUP_STAGE,Honduras,Ecuador,AWAY,1,2,-296,0.0852,0.2069,0.7079,0.61,2.09,0.7079,1,0.3482,0.2623,0.3895,2.1,1.33,0.3895,1,0.2693,0.2457,0.485,1.65,1.56,0.485,1
wc2014-argentina-ir-iran,2014-06-21,2014,GROUP_STAGE,Argentina,IR Iran,HOME,1,0,485,0.8555,0.1219,0.0226,2.56,0.3,0.8555,1,0.5244,0.2385,0.2371,2.87,1.46,0.5244,1,0.6237,0.2035,0.1728,2.78,1.11,0.6237,1
wc2014-germany-ghana,2014-06-21,2014,GROUP_STAGE,Germany,Ghana,DRAW,2,2,231,0.6336,0.2372,0.1292,1.93,0.77,0.6336,0,0.768,0.137,0.095,3.29,0.83,0.768,0,0.7277,0.1671,0.1053,2.88,0.81,0.7277,0
wc2014-nigeria-bosnia-and-herzegovina,2014-06-21,2014,GROUP_STAGE,Nigeria,Bosnia and Herzegovina,HOME,1,0,63,0.429,0.2859,0.2851,1.51,1.19,0.429,1,0.4919,0.2314,0.2767,2.95,1.74,0.4919,1,0.473,0.2478,0.2792,2.52,1.58,0.473,1
wc2014-belgium-russia,2014-06-22,2014,GROUP_STAGE,Belgium,Russia,HOME,1,0,383,0.8006,0.1592,0.0402,2.31,0.39,0.8006,1,0.7065,0.1815,0.112,2.68,0.89,0.7065,1,0.7347,0.1748,0.0905,2.57,0.74,0.7347,1
wc2014-korea-republic-algeria,2014-06-22,2014,GROUP_STAGE,Korea Republic,Algeria,AWAY,2,4,-191,0.1618,0.2535,0.5847,0.87,1.83,0.5847,1,0.4628,0.2058,0.3314,3.65,1.51,0.4628,0,0.3725,0.2201,0.4074,2.82,1.6,0.4074,1
wc2014-united-states-portugal,2014-06-22,2014,GROUP_STAGE,United States,Portugal,DRAW,2,2,-411,0.0295,0.1432,0.8273,0.32,2.38,0.8273,0,0.4356,0.211,0.3534,3.67,1.6,0.4356,0,0.3138,0.1907,0.4956,2.67,1.83,0.4956,0
wc2014-australia-spain,2014-06-23,2014,GROUP_STAGE,Australia,Spain,AWAY,0,3,-274,0.0993,0.2179,0.6827,0.67,2.03,0.6827,1,0.2706,0.2165,0.5129,1.73,1.94,0.5129,1,0.2192,0.2169,0.5638,1.41,1.97,0.5638,1
wc2014-netherlands-chile,2014-06-23,2014,GROUP_STAGE,Netherlands,Chile,HOME,2,0,288,0.6991,0.2108,0.09,2.07,0.63,0.6991,1,0.6588,0.2143,0.1269,2.85,0.93,0.6588,1,0.6709,0.2133,0.1158,2.62,0.84,0.6709,1
wc2014-croatia-mexico,2014-06-23,2014,GROUP_STAGE,Croatia,Mexico,AWAY,1,3,-31,0.3199,0.289,0.3911,1.27,1.43,0.3911,1,0.4502,0.2459,0.3039,3.06,1.56,0.4502,0,0.4111,0.2588,0.3301,2.52,1.52,0.4111,0
wc2014-cameroon-brazil,2014-06-23,2014,GROUP_STAGE,Cameroon,Brazil,AWAY,1,4,-312,0.0756,0.1986,0.7258,0.57,2.13,0.7258,1,0.2114,0.2248,0.5638,1.35,1.95,0.5638,1,0.1707,0.2169,0.6124,1.12,2,0.6124,1
wc2014-costa-rica-england,2014-06-24,2014,GROUP_STAGE,Costa Rica,England,DRAW,0,0,-511,0.0213,0.116,0.8628,0.3,2.63,0.8628,0,0.4266,0.2131,0.3603,3.6,1.58,0.4266,0,0.305,0.184,0.5111,2.61,1.89,0.5111,0
wc2014-italy-uruguay,2014-06-24,2014,GROUP_STAGE,Italy,Uruguay,AWAY,0,1,99,0.4726,0.2799,0.2474,1.6,1.1,0.4726,0,0.5959,0.213,0.1911,2.93,1.08,0.5959,0,0.5589,0.2331,0.208,2.53,1.09,0.5589,0
wc2014-japan-colombia,2014-06-24,2014,GROUP_STAGE,Japan,Colombia,AWAY,1,4,-88,0.2588,0.282,0.4592,1.13,1.57,0.4592,1,0.4124,0.2489,0.3387,2.53,1.55,0.4124,0,0.3663,0.2588,0.3749,2.11,1.56,0.3749,1
wc2014-greece-c-te-divoire,2014-06-24,2014,GROUP_STAGE,Greece,Côte d'Ivoire,HOME,2,1,0,0.3551,0.29,0.3548,1.35,1.35,0.3551,1,0.4519,0.2458,0.3023,2.73,1.88,0.4519,1,0.4229,0.2591,0.3181,2.32,1.72,0.4229,1
wc2014-bosnia-and-herzegovina-ir-iran,2014-06-25,2014,GROUP_STAGE,Bosnia and Herzegovina,IR Iran,HOME,3,1,106,0.4814,0.2784,0.2402,1.61,1.09,0.4814,1,0.4862,0.2172,0.2966,3.6,1.75,0.4862,1,0.4848,0.2356,0.2797,3,1.55,0.4848,1
wc2014-nigeria-argentina,2014-06-25,2014,GROUP_STAGE,Nigeria,Argentina,AWAY,2,3,-316,0.0732,0.1963,0.7305,0.56,2.14,0.7305,1,0.2565,0.206,0.5375,1.78,1.91,0.5375,1,0.2015,0.2031,0.5954,1.41,1.98,0.5954,1
wc2014-honduras-switzerland,2014-06-25,2014,GROUP_STAGE,Honduras,Switzerland,AWAY,0,3,-342,0.0594,0.1825,0.7581,0.5,2.2,0.7581,1,0.2155,0.1834,0.6011,1.63,1.8,0.6011,1,0.1687,0.1831,0.6482,1.29,1.92,0.6482,1
wc2014-ecuador-france,2014-06-25,2014,GROUP_STAGE,Ecuador,France,DRAW,0,0,-247,0.118,0.2305,0.6515,0.73,1.97,0.6515,0,0.2472,0.2397,0.5131,1.62,1.68,0.5131,0,0.2084,0.2369,0.5546,1.35,1.77,0.5546,0
wc2014-united-states-germany,2014-06-26,2014,GROUP_STAGE,United States,Germany,AWAY,0,1,-357,0.0521,0.1743,0.7736,0.46,2.24,0.7736,1,0.4324,0.213,0.3546,3.68,1.71,0.4324,0,0.3183,0.2014,0.4803,2.71,1.87,0.4803,1
wc2014-portugal-ghana,2014-06-26,2014,GROUP_STAGE,Portugal,Ghana,HOME,2,1,285,0.6965,0.212,0.0915,2.06,0.64,0.6965,1,0.7612,0.1431,0.0957,2.9,0.77,0.7612,1,0.7418,0.1638,0.0944,2.65,0.73,0.7418,1
wc2014-korea-republic-belgium,2014-06-26,2014,GROUP_STAGE,Korea Republic,Belgium,AWAY,0,1,-383,0.0403,0.1593,0.8004,0.39,2.31,0.8004,1,0.4194,0.2129,0.3677,3.67,1.67,0.4194,0,0.3057,0.1968,0.4975,2.69,1.86,0.4975,1
wc2014-algeria-russia,2014-06-26,2014,GROUP_STAGE,Algeria,Russia,DRAW,1,1,191,0.585,0.2534,0.1616,1.83,0.87,0.585,0,0.4428,0.2366,0.3206,2.66,1.47,0.4428,0,0.4855,0.2416,0.2729,2.41,1.29,0.4855,0
wc2014-brazil-chile,2014-06-28,2014,LAST_16,Brazil,Chile,DRAW,1,1,329,0.7442,0.1896,0.0662,2.17,0.53,0.7442,0,0.7232,0.1782,0.0986,2.78,0.8,0.7232,0,0.7295,0.1816,0.0889,2.6,0.72,0.7295,0
wc2014-colombia-uruguay,2014-06-28,2014,LAST_16,Colombia,Uruguay,HOME,2,0,105,0.4808,0.2785,0.2407,1.61,1.09,0.4808,1,0.4253,0.2759,0.2988,2.49,1.41,0.4253,1,0.442,0.2767,0.2814,2.23,1.31,0.442,1
wc2014-netherlands-mexico,2014-06-29,2014,LAST_16,Netherlands,Mexico,HOME,2,1,37,0.3977,0.2886,0.3137,1.44,1.26,0.3977,1,0.5479,0.2178,0.2343,3.08,1.15,0.5479,1,0.5028,0.239,0.2581,2.59,1.18,0.5028,1
wc2014-costa-rica-greece,2014-06-29,2014,LAST_16,Costa Rica,Greece,DRAW,1,1,0,0.355,0.29,0.355,1.35,1.35,0.355,0,0.4745,0.2088,0.3167,3.52,1.41,0.4745,0,0.4387,0.2332,0.3282,2.87,1.39,0.4387,0
wc2014-france-nigeria,2014-06-30,2014,LAST_16,France,Nigeria,HOME,2,0,371,0.7886,0.1661,0.0454,2.28,0.42,0.7886,1,0.7132,0.1796,0.1072,2.86,0.82,0.7132,1,0.7358,0.1756,0.0887,2.69,0.7,0.7358,1
wc2014-germany-algeria,2014-06-30,2014,LAST_16,Germany,Algeria,HOME,2,1,204,0.6008,0.2485,0.1508,1.86,0.84,0.6008,1,0.668,0.2119,0.1201,3.12,0.92,0.668,1,0.6478,0.2229,0.1293,2.74,0.9,0.6478,1
wc2014-argentina-switzerland,2014-07-01,2014,LAST_16,Argentina,Switzerland,HOME,1,0,146,0.5302,0.2683,0.2016,1.71,0.99,0.5302,1,0.6698,0.1965,0.1337,2.88,1.03,0.6698,1,0.6279,0.218,0.1541,2.53,1.02,0.6279,1
wc2014-belgium-united-states,2014-07-01,2014,LAST_16,Belgium,United States,HOME,2,1,345,0.7616,0.1807,0.0577,2.21,0.49,0.7616,1,0.5213,0.2396,0.2391,2.77,1.52,0.5213,1,0.5934,0.2219,0.1847,2.6,1.21,0.5934,1
wc2014-france-germany,2014-07-04,2014,QUARTER_FINAL,France,Germany,AWAY,0,1,145,0.5291,0.2686,0.2024,1.71,0.99,0.5291,0,0.6163,0.2127,0.171,2.93,1.25,0.6163,0,0.5901,0.2295,0.1804,2.56,1.17,0.5901,0
wc2014-brazil-colombia,2014-07-04,2014,QUARTER_FINAL,Brazil,Colombia,HOME,2,1,41,0.4031,0.2883,0.3086,1.45,1.25,0.4031,1,0.7141,0.1725,0.1134,2.86,0.91,0.7141,1,0.6208,0.2072,0.172,2.44,1.01,0.6208,1
wc2014-argentina-belgium,2014-07-05,2014,QUARTER_FINAL,Argentina,Belgium,HOME,1,0,102,0.4761,0.2793,0.2445,1.6,1.1,0.4761,1,0.4207,0.2672,0.3121,2.66,1.46,0.4207,1,0.4373,0.2708,0.2918,2.34,1.35,0.4373,1
wc2014-netherlands-costa-rica,2014-07-05,2014,QUARTER_FINAL,Netherlands,Costa Rica,DRAW,0,0,402,0.819,0.1483,0.0327,2.36,0.35,0.819,0,0.5153,0.246,0.2387,2.78,1.46,0.5153,0,0.6064,0.2167,0.1769,2.65,1.13,0.6064,0
wc2014-brazil-germany,2014-07-08,2014,SEMI_FINAL,Brazil,Germany,AWAY,1,7,48,0.4117,0.2876,0.3007,1.47,1.23,0.4117,0,0.6676,0.1818,0.1506,2.92,1.34,0.6676,0,0.5908,0.2135,0.1956,2.49,1.31,0.5908,0
wc2014-netherlands-argentina,2014-07-09,2014,SEMI_FINAL,Netherlands,Argentina,DRAW,0,0,-83,0.264,0.2829,0.453,1.14,1.56,0.453,0,0.3945,0.2954,0.3101,2.43,1.42,0.3945,0,0.3554,0.2917,0.353,2.04,1.46,0.3554,0
wc2014-germany-argentina,2014-07-13,2014,FINAL,Germany,Argentina,HOME,1,0,-90,0.2564,0.2816,0.462,1.13,1.58,0.462,0,0.3667,0.2701,0.3632,2.55,1.53,0.3667,1,0.3336,0.2736,0.3928,2.12,1.54,0.3928,0
wc2018-russia-saudi-arabia,2018-06-14,2018,GROUP_STAGE,Russia,Saudi Arabia,HOME,5,0,-157,0.1909,0.2648,0.5443,0.96,1.74,0.5443,0,0.494,0.232,0.274,2.95,1.7,0.494,1,0.4031,0.2418,0.3551,2.35,1.71,0.4031,1
wc2018-egypt-uruguay,2018-06-15,2018,GROUP_STAGE,Egypt,Uruguay,AWAY,0,1,-78,0.2691,0.2837,0.4472,1.16,1.54,0.4472,1,0.3291,0.2089,0.462,2.21,1.76,0.462,1,0.3111,0.2313,0.4576,1.89,1.7,0.4576,1
wc2018-morocco-ir-iran,2018-06-15,2018,GROUP_STAGE,Morocco,IR Iran,AWAY,0,1,402,0.819,0.1483,0.0327,2.35,0.35,0.819,0,0.4738,0.2411,0.2851,2.6,1.68,0.4738,0,0.5774,0.2133,0.2094,2.53,1.28,0.5774,0
wc2018-portugal-spain,2018-06-15,2018,GROUP_STAGE,Portugal,Spain,DRAW,3,3,-61,0.2874,0.2862,0.4264,1.2,1.5,0.4264,0,0.4334,0.2734,0.2932,2.73,1.32,0.4334,0,0.3896,0.2772,0.3332,2.27,1.37,0.3896,0
wc2018-france-australia,2018-06-16,2018,GROUP_STAGE,France,Australia,HOME,2,1,304,0.7169,0.2028,0.0803,2.11,0.59,0.7169,1,0.6906,0.1869,0.1225,2.79,1.03,0.6906,1,0.6985,0.1917,0.1098,2.59,0.9,0.6985,1
wc2018-argentina-iceland,2018-06-16,2018,GROUP_STAGE,Argentina,Iceland,DRAW,1,1,485,0.8555,0.1219,0.0226,2.56,0.3,0.8555,0,0.7752,0.1375,0.0873,3.26,0.72,0.7752,0,0.7993,0.1328,0.0679,3.05,0.59,0.7993,0
wc2018-peru-denmark,2018-06-16,2018,GROUP_STAGE,Peru,Denmark,AWAY,0,1,-180,0.1707,0.2572,0.5721,0.9,1.8,0.5721,1,0.3565,0.2498,0.3937,2.17,1.6,0.3937,1,0.3008,0.252,0.4472,1.79,1.66,0.4472,1
wc2018-croatia-nigeria,2018-06-16,2018,GROUP_STAGE,Croatia,Nigeria,HOME,2,0,166,0.555,0.262,0.183,1.77,0.93,0.555,1,0.616,0.2398,0.1442,3.06,1.03,0.616,1,0.5977,0.2465,0.1558,2.67,1,0.5977,1
wc2018-costa-rica-serbia,2018-06-17,2018,GROUP_STAGE,Costa Rica,Serbia,AWAY,0,1,-211,0.1453,0.2458,0.6089,0.82,1.88,0.6089,1,0.4567,0.2118,0.3315,3.69,1.52,0.4567,0,0.3633,0.222,0.4147,2.83,1.63,0.4147,1
wc2018-germany-mexico,2018-06-17,2018,GROUP_STAGE,Germany,Mexico,AWAY,0,1,29,0.3891,0.2891,0.3218,1.42,1.28,0.3891,0,0.4739,0.2335,0.2926,3.39,1.49,0.4739,0,0.4485,0.2502,0.3014,2.8,1.43,0.4485,0
wc2018-brazil-switzerland,2018-06-17,2018,GROUP_STAGE,Brazil,Switzerland,DRAW,1,1,104,0.4793,0.2788,0.2419,1.61,1.09,0.4793,0,0.6947,0.1756,0.1297,2.82,1.02,0.6947,0,0.6301,0.2066,0.1634,2.46,1.04,0.6301,0
wc2018-sweden-korea-republic,2018-06-18,2018,GROUP_STAGE,Sweden,Korea Republic,HOME,1,0,249,0.6544,0.2294,0.1162,1.97,0.73,0.6544,1,0.4764,0.2333,0.2903,2.83,1.84,0.4764,1,0.5298,0.2321,0.2381,2.57,1.51,0.5298,1
wc2018-belgium-panama,2018-06-18,2018,GROUP_STAGE,Belgium,Panama,HOME,3,0,298,0.7102,0.2058,0.0839,2.09,0.61,0.7102,1,0.7766,0.1357,0.0877,3.43,0.77,0.7766,1,0.7567,0.1567,0.0866,3.03,0.72,0.7567,1
wc2018-tunisia-england,2018-06-18,2018,GROUP_STAGE,Tunisia,England,AWAY,1,2,-366,0.0475,0.1688,0.7837,0.43,2.27,0.7837,1,0.2793,0.2085,0.5122,1.89,1.89,0.5122,1,0.2098,0.1966,0.5937,1.45,2,0.5937,1
wc2018-colombia-japan,2018-06-19,2018,GROUP_STAGE,Colombia,Japan,AWAY,1,2,88,0.4595,0.282,0.2585,1.57,1.13,0.4595,0,0.5183,0.2202,0.2615,2.78,1.16,0.5183,0,0.5007,0.2387,0.2606,2.42,1.15,0.5007,0
wc2018-poland-senegal,2018-06-19,2018,GROUP_STAGE,Poland,Senegal,AWAY,1,2,-74,0.2735,0.2844,0.4421,1.17,1.53,0.4421,1,0.4277,0.2466,0.3257,2.64,1.52,0.4277,0,0.3814,0.2579,0.3606,2.2,1.52,0.3814,0
wc2018-russia-egypt,2018-06-19,2018,GROUP_STAGE,Russia,Egypt,HOME,3,1,-218,0.1392,0.2427,0.6181,0.8,1.9,0.6181,0,0.501,0.2204,0.2786,2.88,1.16,0.501,1,0.3925,0.2271,0.3805,2.26,1.38,0.3925,1
wc2018-portugal-morocco,2018-06-20,2018,GROUP_STAGE,Portugal,Morocco,HOME,1,0,47,0.4103,0.2877,0.302,1.47,1.23,0.4103,1,0.6424,0.2131,0.1445,2.86,0.97,0.6424,1,0.5728,0.2355,0.1918,2.44,1.05,0.5728,1
wc2018-uruguay-saudi-arabia,2018-06-20,2018,GROUP_STAGE,Uruguay,Saudi Arabia,HOME,1,0,139,0.5219,0.2702,0.2079,1.7,1,0.5219,1,0.4996,0.2453,0.2551,2.93,1.6,0.4996,1,0.5063,0.2528,0.2409,2.56,1.42,0.5063,1
wc2018-ir-iran-spain,2018-06-20,2018,GROUP_STAGE,IR Iran,Spain,AWAY,0,1,-509,0.0213,0.1163,0.8624,0.3,2.62,0.8624,1,0.4283,0.2141,0.3576,3.6,1.62,0.4283,0,0.3062,0.1848,0.509,2.61,1.92,0.509,1
wc2018-denmark-australia,2018-06-21,2018,GROUP_STAGE,Denmark,Australia,DRAW,1,1,55,0.4195,0.2869,0.2936,1.49,1.21,0.4195,0,0.6693,0.2006,0.1301,2.71,1.1,0.6693,0,0.5944,0.2265,0.1792,2.34,1.13,0.5944,0
wc2018-france-peru,2018-06-21,2018,GROUP_STAGE,France,Peru,HOME,1,0,429,0.839,0.1353,0.0257,2.42,0.3,0.839,1,0.6953,0.1794,0.1253,2.8,0.84,0.6953,1,0.7384,0.1662,0.0954,2.69,0.68,0.7384,1
wc2018-argentina-croatia,2018-06-21,2018,GROUP_STAGE,Argentina,Croatia,AWAY,0,3,150,0.5357,0.2669,0.1974,1.73,0.97,0.5357,0,0.6467,0.1985,0.1548,2.8,1.18,0.6467,0,0.6134,0.219,0.1676,2.48,1.12,0.6134,0
wc2018-brazil-costa-rica,2018-06-22,2018,GROUP_STAGE,Brazil,Costa Rica,HOME,2,0,443,0.8432,0.1319,0.0249,2.46,0.3,0.8432,1,0.5227,0.2375,0.2398,2.78,1.51,0.5227,1,0.6189,0.2058,0.1753,2.68,1.15,0.6189,1
wc2018-nigeria-iceland,2018-06-22,2018,GROUP_STAGE,Nigeria,Iceland,HOME,2,0,168,0.5579,0.2612,0.1809,1.77,0.93,0.5579,1,0.6767,0.1869,0.1364,2.86,0.88,0.6767,1,0.6411,0.2092,0.1498,2.53,0.89,0.6411,1
wc2018-serbia-switzerland,2018-06-22,2018,GROUP_STAGE,Serbia,Switzerland,AWAY,1,2,-128,0.2186,0.2732,0.5082,1.03,1.67,0.5082,1,0.3987,0.2783,0.323,2.27,1.43,0.3987,0,0.3447,0.2768,0.3786,1.9,1.5,0.3786,1
wc2018-belgium-tunisia,2018-06-23,2018,GROUP_STAGE,Belgium,Tunisia,HOME,5,2,238,0.6421,0.2341,0.1238,1.95,0.75,0.6421,1,0.7045,0.1794,0.1161,2.65,0.91,0.7045,1,0.6858,0.1958,0.1184,2.44,0.86,0.6858,1
wc2018-korea-republic-mexico,2018-06-23,2018,GROUP_STAGE,Korea Republic,Mexico,AWAY,1,2,-365,0.048,0.1693,0.7827,0.44,2.26,0.7827,1,0.4438,0.2094,0.3468,3.69,1.58,0.4438,0,0.3251,0.1974,0.4776,2.71,1.79,0.4776,1
wc2018-germany-sweden,2018-06-23,2018,GROUP_STAGE,Germany,Sweden,HOME,2,1,146,0.5302,0.2683,0.2015,1.71,0.99,0.5302,1,0.6135,0.2333,0.1532,3.24,0.91,0.6135,1,0.5885,0.2438,0.1677,2.78,0.93,0.5885,1
wc2018-england-panama,2018-06-24,2018,GROUP_STAGE,England,Panama,HOME,6,1,426,0.8378,0.1362,0.0259,2.41,0.3,0.8378,1,0.7665,0.139,0.0945,3.17,0.76,0.7665,1,0.7879,0.1382,0.0739,2.94,0.62,0.7879,1
wc2018-japan-senegal,2018-06-24,2018,GROUP_STAGE,Japan,Senegal,DRAW,2,2,13,0.37,0.2898,0.3402,1.38,1.32,0.37,0,0.4198,0.2453,0.3349,2.54,1.52,0.4198,0,0.4049,0.2587,0.3365,2.19,1.46,0.4049,0
wc2018-poland-colombia,2018-06-24,2018,GROUP_STAGE,Poland,Colombia,AWAY,0,3,-174,0.1759,0.2593,0.5648,0.91,1.79,0.5648,1,0.4033,0.2583,0.3384,2.41,1.56,0.4033,0,0.3351,0.2586,0.4063,1.96,1.63,0.4063,1
wc2018-saudi-arabia-egypt,2018-06-25,2018,GROUP_STAGE,Saudi Arabia,Egypt,HOME,2,1,-61,0.2871,0.2862,0.4268,1.2,1.5,0.4268,0,0.4734,0.2046,0.322,3.65,1.46,0.4734,1,0.4175,0.2291,0.3534,2.91,1.47,0.4175,1
wc2018-uruguay-russia,2018-06-25,2018,GROUP_STAGE,Uruguay,Russia,HOME,3,0,296,0.7089,0.2065,0.0847,2.09,0.61,0.7089,1,0.5963,0.2534,0.1503,2.97,1.1,0.5963,1,0.6301,0.2393,0.1306,2.71,0.95,0.6301,1
wc2018-spain-morocco,2018-06-25,2018,GROUP_STAGE,Spain,Morocco,DRAW,2,2,108,0.4837,0.278,0.2383,1.62,1.08,0.4837,0,0.6649,0.2048,0.1303,2.8,0.88,0.6649,0,0.6105,0.2268,0.1627,2.45,0.94,0.6105,0
wc2018-ir-iran-portugal,2018-06-25,2018,GROUP_STAGE,IR Iran,Portugal,DRAW,1,1,-449,0.0246,0.1305,0.845,0.3,2.47,0.845,0,0.4356,0.211,0.3534,3.67,1.6,0.4356,0,0.3123,0.1869,0.5009,2.66,1.86,0.5009,0
wc2018-australia-peru,2018-06-26,2018,GROUP_STAGE,Australia,Peru,AWAY,0,2,126,0.5056,0.2738,0.2206,1.66,1.04,0.5056,0,0.4003,0.2703,0.3294,2.26,1.45,0.4003,0,0.4319,0.2714,0.2968,2.08,1.33,0.4319,0
wc2018-denmark-france,2018-06-26,2018,GROUP_STAGE,Denmark,France,DRAW,0,0,-249,0.1164,0.2295,0.6541,0.73,1.97,0.6541,0,0.3956,0.2792,0.3252,2.49,1.37,0.3956,0,0.3118,0.2643,0.4239,1.96,1.55,0.4239,0
wc2018-iceland-croatia,2018-06-26,2018,GROUP_STAGE,Iceland,Croatia,AWAY,1,2,-334,0.0632,0.1866,0.7502,0.51,2.19,0.7502,1,0.2388,0.2281,0.5331,1.63,1.58,0.5331,1,0.1861,0.2157,0.5982,1.3,1.76,0.5982,1
wc2018-nigeria-argentina,2018-06-26,2018,GROUP_STAGE,Nigeria,Argentina,AWAY,1,2,-316,0.0732,0.1963,0.7305,0.56,2.14,0.7305,1,0.2565,0.206,0.5375,1.78,1.91,0.5375,1,0.2015,0.2031,0.5954,1.41,1.98,0.5954,1
wc2018-korea-republic-germany,2018-06-27,2018,GROUP_STAGE,Korea Republic,Germany,HOME,2,0,-395,0.0356,0.1526,0.8117,0.36,2.34,0.8117,0,0.4324,0.213,0.3546,3.68,1.71,0.4324,1,0.3134,0.1949,0.4917,2.69,1.9,0.4917,0
wc2018-mexico-sweden,2018-06-27,2018,GROUP_STAGE,Mexico,Sweden,AWAY,0,3,117,0.4946,0.276,0.2294,1.64,1.06,0.4946,0,0.5685,0.236,0.1955,3.09,1.11,0.5685,0,0.5463,0.248,0.2057,2.66,1.09,0.5463,0
wc2018-switzerland-costa-rica,2018-06-27,2018,GROUP_STAGE,Switzerland,Costa Rica,DRAW,2,2,339,0.7552,0.184,0.0608,2.2,0.5,0.7552,0,0.4882,0.2486,0.2632,2.72,1.61,0.4882,0,0.5683,0.2292,0.2025,2.56,1.28,0.5683,0
wc2018-serbia-brazil,2018-06-27,2018,GROUP_STAGE,Serbia,Brazil,AWAY,0,2,-232,0.1287,0.2369,0.6343,0.77,1.93,0.6343,1,0.2346,0.2377,0.5277,1.49,1.98,0.5277,1,0.2028,0.2375,0.5597,1.27,1.97,0.5597,1
wc2018-japan-poland,2018-06-28,2018,GROUP_STAGE,Japan,Poland,AWAY,0,1,87,0.4579,0.2822,0.2599,1.57,1.13,0.4579,0,0.4455,0.2226,0.3319,2.62,1.45,0.4455,0,0.4492,0.2405,0.3103,2.3,1.36,0.4492,0
wc2018-senegal-colombia,2018-06-28,2018,GROUP_STAGE,Senegal,Colombia,AWAY,0,1,-101,0.2457,0.2796,0.4747,1.1,1.6,0.4747,1,0.4218,0.258,0.3202,2.64,1.52,0.4218,0,0.369,0.2645,0.3666,2.18,1.54,0.369,0
