matchId,date,year,stage,homeTeam,awayTeam,actualOutcome,homeScore,awayScore,eloDiff,elo_homeWin,elo_draw,elo_awayWin,elo_xgHome,elo_xgAway,elo_confidence,elo_correct,ml_homeWin,ml_draw,ml_awayWin,ml_xgHome,ml_xgAway,ml_confidence,ml_correct,ensemble_homeWin,ensemble_draw,ensemble_awayWin,ensemble_xgHome,ensemble_xgAway,ensemble_confidence,ensemble_correct
wc2014-ir-iran-nigeria,2014-06-16,2014,GROUP_STAGE,IR Iran,Nigeria,DRAW,0,0,-171,0.1788,0.2604,0.5608,0.92,1.78,0.5608,0,0.4611,0.2044,0.3345,3.65,1.51,0.4611,0,0.3764,0.2212,0.4024,2.83,1.59,0.4024,0
wc2014-ghana-united-states,2014-06-16,2014,GROUP_STAGE,Ghana,United States,AWAY,1,2,138,0.5211,0.2704,0.2085,1.7,1,0.5211,0,0.4431,0.2432,0.3137,2.71,2.07,0.4431,0,0.4665,0.2514,0.2821,2.41,1.75,0.4665,0
wc2014-belgium-algeria,2014-06-17,2014,GROUP_STAGE,Belgium,Algeria,HOME,2,1,195,0.5905,0.2517,0.1578,1.84,0.86,0.5905,1,0.702,0.1787,0.1193,2.7,0.94,0.702,1,0.6686,0.2006,0.1309,2.44,0.92,0.6686,1
wc2014-brazil-mexico,2014-06-17,2014,GROUP_STAGE,Brazil,Mexico,DRAW,0,0,86,0.4578,0.2822,0.26,1.57,1.13,0.4578,0,0.6901,0.1739,0.136,2.82,1.04,0.6901,0,0.6204,0.2064,0.1732,2.44,1.07,0.6204,0
wc2014-russia-korea-republic,2014-06-17,2014,GROUP_STAGE,Russia,Korea Republic,DRAW,1,1,0,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.494,0.232,0.274,2.95,1.7,0.494,0,0.4523,0.2494,0.2982,2.47,1.59,0.4523,0
wc2014-australia-netherlands,2014-06-18,2014,GROUP_STAGE,Australia,Netherlands,AWAY,2,3,-167,0.1823,0.2617,0.556,0.93,1.77,0.556,1,0.2864,0.2141,0.4995,1.79,1.74,0.4995,1,0.2552,0.2284,0.5165,1.53,1.75,0.5165,1
wc2014-spain-chile,2014-06-18,2014,GROUP_STAGE,Spain,Chile,AWAY,0,2,401,0.8185,0.1486,0.0329,2.35,0.35,0.8185,0,0.6785,0.2005,0.121,2.81,0.86,0.6785,0,0.7205,0.1849,0.0946,2.67,0.71,0.7205,0
wc2014-cameroon-croatia,2014-06-18,2014,GROUP_STAGE,Cameroon,Croatia,AWAY,0,4,-206,0.1488,0.2475,0.6037,0.83,1.87,0.6037,1,0.3145,0.2203,0.4652,2.19,1.61,0.4652,1,0.2648,0.2285,0.5068,1.78,1.69,0.5068,1
wc2014-colombia-c-te-divoire,2014-06-19,2014,GROUP_STAGE,Colombia,Côte d'Ivoire,HOME,2,1,397,0.8142,0.1511,0.0346,2.34,0.36,0.8142,1,0.4852,0.2452,0.2696,2.7,1.61,0.4852,1,0.5839,0.217,0.1991,2.59,1.23,0.5839,1
wc2014-uruguay-england,2014-06-19,2014,GROUP_STAGE,Uruguay,England,HOME,2,1,-201,0.1534,0.2497,0.5969,0.85,1.85,0.5969,0,0.3755,0.2899,0.3346,2.47,1.58,0.3755,1,0.3089,0.2778,0.4133,1.98,1.66,0.4133,0
wc2014-japan-greece,2014-06-19,2014,GROUP_STAGE,Japan,Greece,DRAW,0,0,319,0.7337,0.1948,0.0715,2.15,0.55,0.7337,0,0.667,0.1949,0.1381,2.52,0.9,0.667,0,0.687,0.1949,0.1181,2.41,0.8,0.687,0
wc2014-italy-costa-rica,2014-06-20,2014,GROUP_STAGE,Italy,Costa Rica,AWAY,0,1,401,0.8182,0.1488,0.033,2.35,0.35,0.8182,0,0.5233,0.2407,0.236,2.87,1.44,0.5233,0,0.6118,0.2131,0.1751,2.71,1.11,0.6118,0
wc2014-switzerland-france,2014-06-20,2014,GROUP_STAGE,Switzerland,France,AWAY,2,5,-199,0.155,0.2504,0.5946,0.85,1.85,0.5946,1,0.3369,0.2731,0.39,2.14,1.43,0.39,1,0.2823,0.2663,0.4514,1.75,1.56,0.4514,1
wc2014-honduras-ecuador,2014-06-20,2014,GROUP_STAGE,Honduras,Ecuador,AWAY,1,2,-300,0.0824,0.2046,0.713,0.6,2.1,0.713,1,0.3482,0.2623,0.3895,2.1,1.33,0.3895,1,0.2685,0.245,0.4866,1.65,1.56,0.4866,1
wc2014-argentina-ir-iran,2014-06-21,2014,GROUP_STAGE,Argentina,IR Iran,HOME,1,0,490,0.857,0.1207,0.0223,2.57,0.3,0.857,1,0.5244,0.2385,0.2371,2.87,1.46,0.5244,1,0.6242,0.2032,0.1727,2.78,1.11,0.6242,1
wc2014-germany-ghana,2014-06-21,2014,GROUP_STAGE,Germany,Ghana,DRAW,2,2,224,0.6247,0.2404,0.135,1.91,0.79,0.6247,0,0.768,0.137,0.095,3.29,0.83,0.768,0,0.725,0.168,0.107,2.88,0.82,0.725,0
wc2014-nigeria-bosnia-and-herzegovina,2014-06-21,2014,GROUP_STAGE,Nigeria,Bosnia and Herzegovina,HOME,1,0,64,0.4302,0.2858,0.284,1.51,1.19,0.4302,1,0.4919,0.2314,0.2767,2.95,1.74,0.4919,1,0.4734,0.2477,0.2789,2.52,1.58,0.4734,1
wc2014-belgium-russia,2014-06-22,2014,GROUP_STAGE,Belgium,Russia,HOME,1,0,389,0.8063,0.1558,0.0378,2.32,0.38,0.8063,1,0.7065,0.1815,0.112,2.68,0.89,0.7065,1,0.7364,0.1738,0.0897,2.57,0.74,0.7364,1
wc2014-korea-republic-algeria,2014-06-22,2014,GROUP_STAGE,Korea Republic,Algeria,AWAY,2,4,-194,0.1594,0.2524,0.5882,0.87,1.83,0.5882,1,0.4628,0.2058,0.3314,3.65,1.51,0.4628,0,0.3718,0.2198,0.4084,2.81,1.61,0.4084,1
wc2014-united-states-portugal,2014-06-22,2014,GROUP_STAGE,United States,Portugal,DRAW,2,2,-417,0.0274,0.1396,0.8331,0.31,2.39,0.8331,0,0.4356,0.211,0.3534,3.67,1.6,0.4356,0,0.3131,0.1896,0.4973,2.66,1.84,0.4973,0
wc2014-australia-spain,2014-06-23,2014,GROUP_STAGE,Australia,Spain,AWAY,0,3,-276,0.0976,0.2166,0.6858,0.66,2.04,0.6858,1,0.2706,0.2165,0.5129,1.73,1.94,0.5129,1,0.2187,0.2165,0.5648,1.41,1.97,0.5648,1
wc2014-netherlands-chile,2014-06-23,2014,GROUP_STAGE,Netherlands,Chile,HOME,2,0,292,0.7041,0.2086,0.0873,2.08,0.62,0.7041,1,0.6588,0.2143,0.1269,2.85,0.93,0.6588,1,0.6724,0.2126,0.115,2.62,0.84,0.6724,1
wc2014-croatia-mexico,2014-06-23,2014,GROUP_STAGE,Croatia,Mexico,AWAY,1,3,-49,0.3004,0.2876,0.412,1.23,1.47,0.412,1,0.4502,0.2459,0.3039,3.06,1.56,0.4502,0,0.4053,0.2584,0.3363,2.51,1.53,0.4053,0
wc2014-cameroon-brazil,2014-06-23,2014,GROUP_STAGE,Cameroon,Brazil,AWAY,1,4,-342,0.0595,0.1826,0.7579,0.5,2.2,0.7579,1,0.2114,0.2248,0.5638,1.35,1.95,0.5638,1,0.1658,0.2121,0.622,1.09,2.03,0.622,1
wc2014-costa-rica-england,2014-06-24,2014,GROUP_STAGE,Costa Rica,England,DRAW,0,0,-502,0.0217,0.118,0.8602,0.3,2.6,0.8602,0,0.4266,0.2131,0.3603,3.6,1.58,0.4266,0,0.3051,0.1846,0.5103,2.61,1.89,0.5103,0
wc2014-italy-uruguay,2014-06-24,2014,GROUP_STAGE,Italy,Uruguay,AWAY,0,1,100,0.4745,0.2796,0.2459,1.6,1.1,0.4745,0,0.5959,0.213,0.1911,2.93,1.08,0.5959,0,0.5595,0.233,0.2075,2.53,1.09,0.5595,0
wc2014-japan-colombia,2014-06-24,2014,GROUP_STAGE,Japan,Colombia,AWAY,1,4,-78,0.2689,0.2837,0.4474,1.16,1.55,0.4474,1,0.4124,0.2489,0.3387,2.53,1.55,0.4124,0,0.3694,0.2593,0.3713,2.12,1.55,0.3713,1
wc2014-greece-c-te-divoire,2014-06-24,2014,GROUP_STAGE,Greece,Côte d'Ivoire,HOME,2,1,0,0.3551,0.29,0.3548,1.35,1.35,0.3551,1,0.4519,0.2458,0.3023,2.73,1.88,0.4519,1,0.4229,0.2591,0.3181,2.32,1.72,0.4229,1
wc2014-bosnia-and-herzegovina-ir-iran,2014-06-25,2014,GROUP_STAGE,Bosnia and Herzegovina,IR Iran,HOME,3,1,107,0.4834,0.2781,0.2386,1.62,1.08,0.4834,1,0.4862,0.2172,0.2966,3.6,1.75,0.4862,1,0.4854,0.2355,0.2792,3.01,1.55,0.4854,1
wc2014-nigeria-argentina,2014-06-25,2014,GROUP_STAGE,Nigeria,Argentina,AWAY,2,3,-319,0.0717,0.195,0.7333,0.55,2.15,0.7333,1,0.2565,0.206,0.5375,1.78,1.91,0.5375,1,0.2011,0.2027,0.5962,1.41,1.98,0.5962,1
wc2014-honduras-switzerland,2014-06-25,2014,GROUP_STAGE,Honduras,Switzerland,AWAY,0,3,-347,0.0568,0.1796,0.7636,0.48,2.22,0.7636,1,0.2155,0.1834,0.6011,1.63,1.8,0.6011,1,0.1679,0.1823,0.6499,1.29,1.93,0.6499,1
wc2014-ecuador-france,2014-06-25,2014,GROUP_STAGE,Ecuador,France,DRAW,0,0,-246,0.1188,0.231,0.6502,0.74,1.96,0.6502,0,0.2472,0.2397,0.5131,1.62,1.68,0.5131,0,0.2087,0.2371,0.5542,1.35,1.77,0.5542,0
wc2014-united-states-germany,2014-06-26,2014,GROUP_STAGE,United States,Germany,AWAY,0,1,-362,0.0496,0.1713,0.7792,0.45,2.25,0.7792,1,0.4324,0.213,0.3546,3.68,1.71,0.4324,0,0.3176,0.2005,0.482,2.71,1.87,0.482,1
wc2014-portugal-ghana,2014-06-26,2014,GROUP_STAGE,Portugal,Ghana,HOME,2,1,279,0.6889,0.2153,0.0958,2.05,0.65,0.6889,1,0.7612,0.1431,0.0957,2.9,0.77,0.7612,1,0.7395,0.1648,0.0957,2.64,0.73,0.7395,1
wc2014-korea-republic-belgium,2014-06-26,2014,GROUP_STAGE,Korea Republic,Belgium,AWAY,0,1,-389,0.0379,0.156,0.8061,0.38,2.32,0.8061,1,0.4194,0.2129,0.3677,3.67,1.67,0.4194,0,0.3049,0.1958,0.4992,2.68,1.87,0.4992,1
wc2014-algeria-russia,2014-06-26,2014,GROUP_STAGE,Algeria,Russia,DRAW,1,1,194,0.5885,0.2523,0.1592,1.83,0.87,0.5885,0,0.4428,0.2366,0.3206,2.66,1.47,0.4428,0,0.4865,0.2413,0.2722,2.41,1.29,0.4865,0
wc2014-brazil-chile,2014-06-28,2014,LAST_16,Brazil,Chile,DRAW,1,1,359,0.7758,0.1731,0.0511,2.25,0.45,0.7758,0,0.7232,0.1782,0.0986,2.78,0.8,0.7232,0,0.739,0.1767,0.0843,2.62,0.7,0.739,0
wc2014-colombia-uruguay,2014-06-28,2014,LAST_16,Colombia,Uruguay,HOME,2,0,96,0.4693,0.2805,0.2502,1.59,1.11,0.4693,1,0.4253,0.2759,0.2988,2.49,1.41,0.4253,1,0.4385,0.2773,0.2842,2.22,1.32,0.4385,1
wc2014-netherlands-mexico,2014-06-29,2014,LAST_16,Netherlands,Mexico,HOME,2,1,20,0.3781,0.2896,0.3323,1.4,1.3,0.3781,1,0.5479,0.2178,0.2343,3.08,1.15,0.5479,1,0.497,0.2393,0.2637,2.58,1.2,0.497,1
wc2014-costa-rica-greece,2014-06-29,2014,LAST_16,Costa Rica,Greece,DRAW,1,1,0,0.355,0.29,0.355,1.35,1.35,0.355,0,0.4745,0.2088,0.3167,3.52,1.41,0.4745,0,0.4387,0.2332,0.3282,2.87,1.39,0.4387,0
wc2014-france-nigeria,2014-06-30,2014,LAST_16,France,Nigeria,HOME,2,0,372,0.7894,0.1656,0.045,2.28,0.42,0.7894,1,0.7132,0.1796,0.1072,2.86,0.82,0.7132,1,0.7361,0.1754,0.0885,2.69,0.7,0.7361,1
wc2014-germany-algeria,2014-06-30,2014,LAST_16,Germany,Algeria,HOME,2,1,207,0.6045,0.2472,0.1482,1.87,0.83,0.6045,1,0.668,0.2119,0.1201,3.12,0.92,0.668,1,0.649,0.2225,0.1285,2.74,0.89,0.649,1
wc2014-argentina-switzerland,2014-07-01,2014,LAST_16,Argentina,Switzerland,HOME,1,0,146,0.53,0.2683,0.2016,1.71,0.99,0.53,1,0.6698,0.1965,0.1337,2.88,1.03,0.6698,1,0.6279,0.218,0.1541,2.53,1.02,0.6279,1
wc2014-belgium-united-states,2014-07-01,2014,LAST_16,Belgium,United States,HOME,2,1,350,0.7671,0.1778,0.0551,2.23,0.47,0.7671,1,0.5213,0.2396,0.2391,2.77,1.52,0.5213,1,0.595,0.2211,0.1839,2.61,1.21,0.595,1
wc2014-france-germany,2014-07-04,2014,QUARTER_FINAL,France,Germany,AWAY,0,1,142,0.5259,0.2693,0.2048,1.71,0.99,0.5259,0,0.6163,0.2127,0.171,2.93,1.25,0.6163,0,0.5892,0.2297,0.1811,2.56,1.17,0.5892,0
wc2014-brazil-colombia,2014-07-04,2014,QUARTER_FINAL,Brazil,Colombia,HOME,2,1,78,0.4471,0.2838,0.2692,1.54,1.16,0.4471,1,0.7141,0.1725,0.1134,2.86,0.91,0.7141,1,0.634,0.2059,0.1601,2.47,0.98,0.634,1
wc2014-argentina-belgium,2014-07-05,2014,QUARTER_FINAL,Argentina,Belgium,HOME,1,0,101,0.4753,0.2795,0.2452,1.6,1.1,0.4753,1,0.4207,0.2672,0.3121,2.66,1.46,0.4207,1,0.4371,0.2709,0.292,2.34,1.35,0.4371,1
wc2014-netherlands-costa-rica,2014-07-05,2014,QUARTER_FINAL,Netherlands,Costa Rica,DRAW,0,0,408,0.8248,0.1447,0.0305,2.37,0.33,0.8248,0,0.5153,0.246,0.2387,2.78,1.46,0.5153,0,0.6082,0.2156,0.1762,2.66,1.12,0.6082,0
wc2014-brazil-germany,2014-07-08,2014,SEMI_FINAL,Brazil,Germany,AWAY,1,7,74,0.4426,0.2843,0.2731,1.54,1.17,0.4426,0,0.6676,0.1818,0.1506,2.92,1.34,0.6676,0,0.6001,0.2126,0.1874,2.5,1.29,0.6001,0
wc2014-netherlands-argentina,2014-07-09,2014,SEMI_FINAL,Netherlands,Argentina,DRAW,0,0,-82,0.2651,0.2831,0.4518,1.15,1.55,0.4518,0,0.3945,0.2954,0.3101,2.43,1.42,0.3945,0,0.3557,0.2917,0.3526,2.04,1.46,0.3557,0
wc2014-germany-argentina,2014-07-13,2014,FINAL,Germany,Argentina,HOME,1,0,-89,0.2573,0.2818,0.4609,1.13,1.57,0.4609,0,0.3667,0.2701,0.3632,2.55,1.53,0.3667,1,0.3339,0.2736,0.3925,2.12,1.54,0.3925,0
wc2018-russia-saudi-arabia,2018-06-14,2018,GROUP_STAGE,Russia,Saudi Arabia,HOME,5,0,-160,0.1887,0.264,0.5472,0.95,1.75,0.5472,0,0.494,0.232,0.274,2.95,1.7,0.494,1,0.4024,0.2416,0.356,2.35,1.71,0.4024,1
wc2018-egypt-uruguay,2018-06-15,2018,GROUP_STAGE,Egypt,Uruguay,AWAY,0,1,-81,0.2663,0.2833,0.4504,1.15,1.55,0.4504,1,0.3291,0.2089,0.462,2.21,1.76,0.462,1,0.3103,0.2312,0.4585,1.89,1.7,0.4585,1
wc2018-morocco-ir-iran,2018-06-15,2018,GROUP_STAGE,Morocco,IR Iran,AWAY,0,1,393,0.8104,0.1535,0.0362,2.33,0.37,0.8104,0,0.4738,0.2411,0.2851,2.6,1.68,0.4738,0,0.5748,0.2148,0.2104,2.52,1.29,0.5748,0
wc2018-portugal-spain,2018-06-15,2018,GROUP_STAGE,Portugal,Spain,DRAW,3,3,-62,0.2863,0.2861,0.4276,1.2,1.5,0.4276,0,0.4334,0.2734,0.2932,2.73,1.32,0.4334,0,0.3893,0.2772,0.3335,2.27,1.38,0.3893,0
wc2018-france-australia,2018-06-16,2018,GROUP_STAGE,France,Australia,HOME,2,1,302,0.715,0.2036,0.0813,2.11,0.6,0.715,1,0.6906,0.1869,0.1225,2.79,1.03,0.6906,1,0.6979,0.1919,0.1101,2.58,0.9,0.6979,1
wc2018-argentina-iceland,2018-06-16,2018,GROUP_STAGE,Argentina,Iceland,DRAW,1,1,490,0.857,0.1207,0.0223,2.57,0.3,0.857,0,0.7752,0.1375,0.0873,3.26,0.72,0.7752,0,0.7997,0.1325,0.0678,3.05,0.59,0.7997,0
wc2018-peru-denmark,2018-06-16,2018,GROUP_STAGE,Peru,Denmark,AWAY,0,1,-183,0.1684,0.2563,0.5753,0.89,1.81,0.5753,1,0.3565,0.2498,0.3937,2.17,1.6,0.3937,1,0.3001,0.2517,0.4482,1.79,1.66,0.4482,1
wc2018-croatia-nigeria,2018-06-16,2018,GROUP_STAGE,Croatia,Nigeria,HOME,2,0,169,0.558,0.2612,0.1808,1.77,0.93,0.558,1,0.616,0.2398,0.1442,3.06,1.03,0.616,1,0.5986,0.2462,0.1552,2.67,1,0.5986,1
wc2018-costa-rica-serbia,2018-06-17,2018,GROUP_STAGE,Costa Rica,Serbia,AWAY,0,1,-214,0.1428,0.2445,0.6127,0.82,1.88,0.6127,1,0.4567,0.2118,0.3315,3.69,1.52,0.4567,0,0.3625,0.2216,0.4159,2.83,1.63,0.4159,1
wc2018-germany-mexico,2018-06-17,2018,GROUP_STAGE,Germany,Mexico,AWAY,0,1,12,0.3695,0.2899,0.3406,1.38,1.32,0.3695,0,0.4739,0.2335,0.2926,3.39,1.49,0.4739,0,0.4426,0.2504,0.307,2.79,1.44,0.4426,0
wc2018-brazil-switzerland,2018-06-17,2018,GROUP_STAGE,Brazil,Switzerland,DRAW,1,1,131,0.5117,0.2725,0.2158,1.68,1.02,0.5117,0,0.6947,0.1756,0.1297,2.82,1.02,0.6947,0,0.6398,0.2047,0.1555,2.48,1.02,0.6398,0
wc2018-sweden-korea-republic,2018-06-18,2018,GROUP_STAGE,Sweden,Korea Republic,HOME,1,0,253,0.6589,0.2276,0.1135,1.98,0.72,0.6589,1,0.4764,0.2333,0.2903,2.83,1.84,0.4764,1,0.5312,0.2316,0.2373,2.58,1.5,0.5312,1
wc2018-belgium-panama,2018-06-18,2018,GROUP_STAGE,Belgium,Panama,HOME,3,0,302,0.7153,0.2035,0.0812,2.11,0.59,0.7153,1,0.7766,0.1357,0.0877,3.43,0.77,0.7766,1,0.7582,0.156,0.0857,3.03,0.72,0.7582,1
wc2018-tunisia-england,2018-06-18,2018,GROUP_STAGE,Tunisia,England,AWAY,1,2,-355,0.0529,0.1753,0.7718,0.46,2.24,0.7718,1,0.2793,0.2085,0.5122,1.89,1.89,0.5122,1,0.2114,0.1985,0.5901,1.46,1.99,0.5901,1
wc2018-colombia-japan,2018-06-19,2018,GROUP_STAGE,Colombia,Japan,AWAY,1,2,78,0.4477,0.2837,0.2686,1.55,1.15,0.4477,0,0.5183,0.2202,0.2615,2.78,1.16,0.5183,0,0.4971,0.2393,0.2636,2.41,1.16,0.4971,0
wc2018-poland-senegal,2018-06-19,2018,GROUP_STAGE,Poland,Senegal,AWAY,1,2,-75,0.2724,0.2842,0.4434,1.16,1.54,0.4434,1,0.4277,0.2466,0.3257,2.64,1.52,0.4277,0,0.3811,0.2579,0.361,2.2,1.53,0.3811,0
wc2018-russia-egypt,2018-06-19,2018,GROUP_STAGE,Russia,Egypt,HOME,3,1,-220,0.1378,0.2419,0.6203,0.8,1.9,0.6203,0,0.501,0.2204,0.2786,2.88,1.16,0.501,1,0.392,0.2269,0.3811,2.26,1.38,0.392,1
wc2018-portugal-morocco,2018-06-20,2018,GROUP_STAGE,Portugal,Morocco,HOME,1,0,63,0.4291,0.2859,0.285,1.51,1.19,0.4291,1,0.6424,0.2131,0.1445,2.86,0.97,0.6424,1,0.5784,0.2349,0.1866,2.45,1.04,0.5784,1
wc2018-uruguay-saudi-arabia,2018-06-20,2018,GROUP_STAGE,Uruguay,Saudi Arabia,HOME,1,0,141,0.5245,0.2696,0.2059,1.7,1,0.5245,1,0.4996,0.2453,0.2551,2.93,1.6,0.4996,1,0.5071,0.2526,0.2403,2.56,1.42,0.5071,1
wc2018-ir-iran-spain,2018-06-20,2018,GROUP_STAGE,IR Iran,Spain,AWAY,0,1,-517,0.0209,0.1146,0.8645,0.3,2.64,0.8645,1,0.4283,0.2141,0.3576,3.6,1.62,0.4283,0,0.3061,0.1843,0.5097,2.61,1.93,0.5097,1
wc2018-denmark-australia,2018-06-21,2018,GROUP_STAGE,Denmark,Australia,DRAW,1,1,54,0.4187,0.287,0.2943,1.49,1.21,0.4187,0,0.6693,0.2006,0.1301,2.71,1.1,0.6693,0,0.5941,0.2265,0.1794,2.34,1.13,0.5941,0
wc2018-france-peru,2018-06-21,2018,GROUP_STAGE,France,Peru,HOME,1,0,431,0.8395,0.1349,0.0256,2.43,0.3,0.8395,1,0.6953,0.1794,0.1253,2.8,0.84,0.6953,1,0.7386,0.1661,0.0954,2.69,0.68,0.7386,1
wc2018-argentina-croatia,2018-06-21,2018,GROUP_STAGE,Argentina,Croatia,AWAY,0,3,150,0.5357,0.2669,0.1974,1.73,0.97,0.5357,0,0.6467,0.1985,0.1548,2.8,1.18,0.6467,0,0.6134,0.219,0.1676,2.48,1.12,0.6134,0
wc2018-brazil-costa-rica,2018-06-22,2018,GROUP_STAGE,Brazil,Costa Rica,HOME,2,0,475,0.8527,0.1242,0.0231,2.54,0.3,0.8527,1,0.5227,0.2375,0.2398,2.78,1.51,0.5227,1,0.6217,0.2035,0.1748,2.71,1.15,0.6217,1
wc2018-nigeria-iceland,2018-06-22,2018,GROUP_STAGE,Nigeria,Iceland,HOME,2,0,171,0.5611,0.2603,0.1786,1.78,0.92,0.5611,1,0.6767,0.1869,0.1364,2.86,0.88,0.6767,1,0.642,0.2089,0.1491,2.54,0.89,0.642,1
wc2018-serbia-switzerland,2018-06-22,2018,GROUP_STAGE,Serbia,Switzerland,AWAY,1,2,-130,0.2166,0.2727,0.5107,1.03,1.67,0.5107,1,0.3987,0.2783,0.323,2.27,1.43,0.3987,0,0.3441,0.2766,0.3793,1.9,1.5,0.3793,1
wc2018-belgium-tunisia,2018-06-23,2018,GROUP_STAGE,Belgium,Tunisia,HOME,5,2,242,0.6463,0.2325,0.1212,1.96,0.74,0.6463,1,0.7045,0.1794,0.1161,2.65,0.91,0.7045,1,0.687,0.1953,0.1176,2.44,0.86,0.687,1
wc2018-korea-republic-mexico,2018-06-23,2018,GROUP_STAGE,Korea Republic,Mexico,AWAY,1,2,-388,0.0382,0.1563,0.8055,0.38,2.32,0.8055,1,0.4438,0.2094,0.3468,3.69,1.58,0.4438,0,0.3221,0.1935,0.4844,2.7,1.8,0.4844,1
wc2018-germany-sweden,2018-06-23,2018,GROUP_STAGE,Germany,Sweden,HOME,2,1,148,0.5329,0.2676,0.1995,1.72,0.98,0.5329,1,0.6135,0.2333,0.1532,3.24,0.91,0.6135,1,0.5893,0.2436,0.1671,2.78,0.93,0.5893,1
wc2018-england-panama,2018-06-24,2018,GROUP_STAGE,England,Panama,HOME,6,1,415,0.8314,0.1406,0.028,2.39,0.31,0.8314,1,0.7665,0.139,0.0945,3.17,0.76,0.7665,1,0.786,0.1395,0.0746,2.94,0.63,0.786,1
wc2018-japan-senegal,2018-06-24,2018,GROUP_STAGE,Japan,Senegal,DRAW,2,2,13,0.3702,0.2898,0.34,1.38,1.32,0.3702,0,0.4198,0.2453,0.3349,2.54,1.52,0.4198,0,0.4049,0.2587,0.3364,2.19,1.46,0.4049,0
wc2018-poland-colombia,2018-06-24,2018,GROUP_STAGE,Poland,Colombia,AWAY,0,3,-166,0.1833,0.2621,0.5545,0.94,1.76,0.5545,1,0.4033,0.2583,0.3384,2.41,1.56,0.4033,0,0.3373,0.2594,0.4032,1.97,1.62,0.4032,1
wc2018-saudi-arabia-egypt,2018-06-25,2018,GROUP_STAGE,Saudi Arabia,Egypt,HOME,2,1,-60,0.2877,0.2862,0.426,1.2,1.5,0.426,0,0.4734,0.2046,0.322,3.65,1.46,0.4734,1,0.4177,0.2291,0.3532,2.91,1.47,0.4177,1
wc2018-uruguay-russia,2018-06-25,2018,GROUP_STAGE,Uruguay,Russia,HOME,3,0,301,0.7139,0.2042,0.0819,2.1,0.6,0.7139,1,0.5963,0.2534,0.1503,2.97,1.1,0.5963,1,0.6316,0.2386,0.1298,2.71,0.95,0.6316,1
wc2018-spain-morocco,2018-06-25,2018,GROUP_STAGE,Spain,Morocco,DRAW,2,2,124,0.5041,0.2741,0.2218,1.66,1.04,0.5041,0,0.6649,0.2048,0.1303,2.8,0.88,0.6649,0,0.6167,0.2256,0.1578,2.46,0.93,0.6167,0
wc2018-ir-iran-portugal,2018-06-25,2018,GROUP_STAGE,IR Iran,Portugal,DRAW,1,1,-456,0.0242,0.1288,0.847,0.3,2.49,0.847,0,0.4356,0.211,0.3534,3.67,1.6,0.4356,0,0.3122,0.1863,0.5015,2.66,1.87,0.5015,0
wc2018-australia-peru,2018-06-26,2018,GROUP_STAGE,Australia,Peru,AWAY,0,2,129,0.5098,0.2729,0.2174,1.67,1.03,0.5098,0,0.4003,0.2703,0.3294,2.26,1.45,0.4003,0,0.4332,0.2711,0.2958,2.08,1.32,0.4332,0
wc2018-denmark-france,2018-06-26,2018,GROUP_STAGE,Denmark,France,DRAW,0,0,-248,0.1171,0.23,0.6529,0.73,1.97,0.6529,0,0.3956,0.2792,0.3252,2.49,1.37,0.3956,0,0.3121,0.2644,0.4235,1.96,1.55,0.4235,0
wc2018-iceland-croatia,2018-06-26,2018,GROUP_STAGE,Iceland,Croatia,AWAY,1,2,-339,0.0606,0.1838,0.7557,0.5,2.2,0.7557,1,0.2388,0.2281,0.5331,1.63,1.58,0.5331,1,0.1853,0.2148,0.5999,1.29,1.77,0.5999,1
wc2018-nigeria-argentina,2018-06-26,2018,GROUP_STAGE,Nigeria,Argentina,AWAY,1,2,-319,0.0717,0.195,0.7333,0.55,2.15,0.7333,1,0.2565,0.206,0.5375,1.78,1.91,0.5375,1,0.2011,0.2027,0.5962,1.41,1.98,0.5962,1
wc2018-korea-republic-germany,2018-06-27,2018,GROUP_STAGE,Korea Republic,Germany,HOME,2,0,-401,0.0333,0.1492,0.8175,0.35,2.35,0.8175,0,0.4324,0.213,0.3546,3.68,1.71,0.4324,1,0.3127,0.1939,0.4935,2.68,1.9,0.4935,0
wc2018-mexico-sweden,2018-06-27,2018,GROUP_STAGE,Mexico,Sweden,AWAY,0,3,136,0.5177,0.2711,0.2111,1.69,1.01,0.5177,0,0.5685,0.236,0.1955,3.09,1.11,0.5685,0,0.5533,0.2465,0.2002,2.67,1.08,0.5533,0
wc2018-switzerland-costa-rica,2018-06-27,2018,GROUP_STAGE,Switzerland,Costa Rica,DRAW,2,2,344,0.7607,0.1812,0.0581,2.21,0.49,0.7607,0,0.4882,0.2486,0.2632,2.72,1.61,0.4882,0,0.57,0.2284,0.2017,2.57,1.27,0.57,0
wc2018-serbia-brazil,2018-06-27,2018,GROUP_STAGE,Serbia,Brazil,AWAY,0,2,-261,0.1081,0.2241,0.6677,0.7,2,0.6677,1,0.2346,0.2377,0.5277,1.49,1.98,0.5277,1,0.1967,0.2336,0.5697,1.25,1.99,0.5697,1
wc2018-japan-poland,2018-06-28,2018,GROUP_STAGE,Japan,Poland,AWAY,0,1,88,0.4595,0.282,0.2585,1.57,1.13,0.4595,0,0.4455,0.2226,0.3319,2.62,1.45,0.4455,0,0.4497,0.2404,0.3099,2.3,1.35,0.4497,0
